,0,1,2
0 5 1 2 1 3 2,0.3462908967224031,0.2929990378915977,0.36071006538599926
0 5 1 2 1 4 1,0.0,0.48092285035640575,0.5190771496435942
0 5 1 2 1 4 1 2 2,0.5000573902105203,0.4999426097894797,0.0
0 5 1 2 1 4 2,0.302785506761506,0.3436120944138737,0.3536023988246203
0 5 1 2 2,0.5436142642227431,0.45638573577725694,0.0
0 5 1 2 2 1 1 1,0.0,0.3679410710652603,0.6320589289347397
0 5 1 2 2 1 1 1 2 2,0.5547967355769441,0.44520326442305586,0.0
0 5 1 2 2 1 1 2,0.28506022691726685,0.2601664364337921,0.45477333664894104
0 5 1 2 2 1 2 1,0.0,0.4332027537297162,0.5667972462702838
0 5 1 2 2 1 2 1 2 2,0.5721185395771504,0.4278814604228496,0.0
0 5 1 2 2 1 2 2,0.38634400408434855,0.2758186079317746,0.3378373879838768
0 5 1 2 2 1 3 1,0.0,0.40465532379509483,0.5953446762049052
0 5 1 2 2 1 3 1 2 2,0.55590090445823,0.44409909554176996,0.0
0 5 1 2 2 1 3 2,0.3245475686951747,0.29339564720975303,0.38205678409507227
0 5 1 2 2 1 4 1,0.0,0.4167894275819048,0.5832105724180952
0 5 1 2 2 1 4 1 2 2,0.499353238100281,0.500646761899719,0.0
0 5 1 2 2 1 4 2,0.2919701846846883,0.3060168830747341,0.40201293224057755
0 5 2,0.3444918096065521,0.2586846947669983,0.3968234956264496
0 5 2 1 1 1,0.0,0.3357859419588124,0.6642140580411876
0 5 2 1 1 1 2 2,0.602156226528608,0.397843773471392,0.0
0 5 2 1 1 2,0.37731779352916517,0.24799613666557452,0.3746860698052603
0 5 2 1 2 1,0.0,0.37610591602819515,0.6238940839718048
0 5 2 1 2 1 2 2,0.6537478187349768,0.3462521812650232,0.0
0 5 2 1 2 2,0.45023741350639224,0.24813440061216357,0.3016281858814442
0 5 2 1 3 1,0.0,0.3943381947971282,0.6056618052028718
0 5 2 1 3 1 2 2,0.6112960671690946,0.38870393283090543,0.0
0 5 2 1 3 2,0.4096214595324236,0.2532395199906683,0.3371390204769081
0 5 2 1 4 1,0.0,0.37981864531432297,0.620181354685677
0 5 2 1 4 1 2 2,0.6155888299358336,0.3844111700641664,0.0
0 5 2 1 4 2,0.37191819381226265,0.28318299550908776,0.3448988106786496
0 5 2 2 1 1 1,0.0,0.41054511131819627,0.5894548886818037
0 5 2 2 1 1 1 2 2,0.5716901268423505,0.42830987315764946,0.0
0 5 2 2 1 1 2,0.34029256283365,0.2778905547293855,0.38181688243696443
0 5 2 2 1 2 1,0.0,0.4565914527579769,0.5434085472420231
0 5 2 2 1 2 1 2 2,0.6006912555521554,0.39930874444784464,0.0
0 5 2 2 1 2 2,0.42178766662515205,0.2910029503404215,0.2872093830344265
0 5 2 2 1 3 1,0.0,0.4681696453501863,0.5318303546498138
0 5 2 2 1 3 1 2 2,0.5830413645658962,0.41695863543410383,0.0
0 5 2 2 1 3 2,0.3829087545221302,0.2905916744823262,0.32649957099554366
0 5 2 2 1 4 1,0.0,0.4835605916393817,0.5164394083606183
0 5 2 2 1 4 1 2 2,0.5451234305951053,0.4548765694048947,0.0
0 5 2 2 1 4 2,0.3431719252322845,0.3338867128390115,0.322941361928704
1 0 1,0.0,0.41289716956574823,0.5871028304342518
1 0 1 1 2 1,0.0,0.4069897982025368,0.5930102017974632
1 0 1 1 2 1 2 2,0.6220923038816178,0.3779076961183821,0.0
1 0 1 1 2 2,0.4792578434612383,0.22019466252005082,0.3005474940187109
1 0 1 1 3 1,0.0,0.3595700172488878,0.6404299827511122
1 0 1 1 3 1 2 2,0.6031244327464149,0.396875567253585,0.0
1 0 1 1 3 2,0.40977478637955767,0.2210646751681667,0.36916053845227564
1 0 1 1 4 1,0.0,0.4025791318008731,0.5974208681991269
1 0 1 1 4 1 2 2,0.5730695510767231,0.4269304489232769,0.0
1 0 1 1 4 2,0.38872675266047574,0.25194004928887037,0.3593331980506539
1 0 1 1 5 1,0.0,0.4550627875575152,0.5449372124424847
1 0 1 1 5 1 2 2,0.5142161311687498,0.4857838688312503,0.0
1 0 1 1 5 2,0.38587449150903497,0.29840497071757827,0.31572053777338677
1 0 1 2 1 2 1,0.0,0.4724775023472818,0.5275224976527182
1 0 1 2 1 2 1 2 2,0.5709994904760004,0.4290005095239996,0.0
1 0 1 2 1 2 2,0.4493536651134491,0.24115338921546936,0.30949294567108154
1 0 1 2 1 3 1,0.0,0.4154253040344303,0.5845746959655697
1 0 1 2 1 3 1 2 2,0.5829834970490033,0.41701650295099674,0.0
1 0 1 2 1 3 2,0.41057684405778583,0.24133287010590926,0.3480902858363049
1 0 1 2 1 4 1,0.0,0.47148833836131815,0.5285116616386818
1 0 1 2 1 4 1 2 2,0.5040099504149671,0.4959900495850329,0.0
1 0 1 2 1 4 2,0.3856946940927116,0.27581388580244437,0.33849142010484395
1 0 1 2 1 5 1,0.0,0.5002319392725302,0.4997680607274698
1 0 1 2 1 5 1 2 2,0.4794310691403448,0.5205689308596552,0.0
1 0 1 2 1 5 2,0.3680041244031228,0.32345900903520014,0.30853686656167706
1 0 1 2 2,0.5328738000180409,0.4671261999819592,0.0
1 0 1 2 2 1 2 1,0.0,0.44806999850682894,0.5519300014931711
1 0 1 2 2 1 2 1 2 2,0.5759695480533685,0.42403045194663147,0.0
1 0 1 2 2 1 2 2,0.43958537460609154,0.25039460508839473,0.31002002030551373
1 0 1 2 2 1 3 1,0.0,0.40350220279185994,0.59649779720814
1 0 1 2 2 1 3 1 2 2,0.5492860329028274,0.4507139670971726,0.0
1 0 1 2 2 1 3 2,0.38004656911173873,0.24667422453607468,0.3732792063521866
1 0 1 2 2 1 4 1,0.0,0.4169288770869745,0.5830711229130255
1 0 1 2 2 1 4 1 2 2,0.5023212394820302,0.4976787605179698,0.0
1 0 1 2 2 1 4 2,0.3609483920962577,0.2561071064408358,0.38294450146290654
1 0 1 2 2 1 5 1,0.0,0.46346912461098655,0.5365308753890135
1 0 1 2 2 1 5 1 2 2,0.4910846156936991,0.5089153843063009,0.0
1 0 1 2 2 1 5 2,0.36302383917712205,0.2906288081782346,0.34634735264464334
1 0 2,0.36312871355585535,0.2639614500976473,0.3729098363464973
1 0 2 1 2 1,0.0,0.4223135405087122,0.5776864594912878
1 0 2 1 2 1 2 2,0.63996225210617,0.3600377478938301,0.0
1 0 2 1 2 2,0.48770699631731207,0.23047946736931008,0.28181353631337785
1 0 2 1 3 1,0.0,0.374524764778662,0.625475235221338
1 0 2 1 3 1 2 2,0.6076442613823376,0.3923557386176624,0.0
1 0 2 1 3 2,0.46084735484193795,0.2165958168595406,0.32255682829852145
1 0 2 1 4 1,0.0,0.3765233628994401,0.6234766371005599
1 0 2 1 4 1 2 2,0.6074068318966165,0.39259316810338346,0.0
1 0 2 1 4 2,0.4024466514222823,0.24489907555432505,0.35265427302339264
1 0 2 1 5 1,0.0,0.44752183927520334,0.5524781607247966
1 0 2 1 5 1 2 2,0.5811568794884084,0.41884312051159156,0.0
1 0 2 1 5 2,0.45333343744277954,0.2578665018081665,0.28880006074905396
1 0 2 2 1 2 1,0.0,0.48099502513818954,0.5190049748618104
1 0 2 2 1 2 1 2 2,0.5961279762757362,0.40387202372426384,0.0
1 0 2 2 1 2 2,0.4718474464507433,0.25027166305353266,0.27788089049572406
1 0 2 2 1 3 1,0.0,0.4339071697266352,0.5660928302733648
1 0 2 2 1 3 1 2 2,0.6004296679759801,0.3995703320240199,0.0
1 0 2 2 1 3 2,0.4580568534714921,0.24040000914335224,0.30154313738515565
1 0 2 2 1 4 1,0.0,0.46695596058987976,0.5330440394101202
1 0 2 2 1 4 1 2 2,0.5317368934990281,0.46826310650097186,0.0
1 0 2 2 1 4 2,0.4025139092649844,0.28294437280463064,0.31454171793038493
1 0 2 2 1 5 1,0.0,0.5176856771961402,0.4823143228038597
1 0 2 2 1 5 1 2 2,0.5390059381363583,0.46099406186364167,0.0
1 0 2 2 1 5 2,0.4183811843395233,0.29769188165664673,0.28392693400382996
1 2 1 1 0 1,0.0,0.4213663983439021,0.5786336016560979
1 2 1 1 0 1 2 2,0.5803519822122757,0.4196480177877243,0.0
1 2 1 1 0 2,0.43104419112205505,0.2830542027950287,0.28590160608291626
1 2 1 2 1 0 1,0.0,0.5245588346686633,0.4754411653313367
1 2 1 2 1 0 1 2 2,0.5657947839564069,0.43420521604359313,0.0
1 2 1 2 1 0 2,0.4044713022989811,0.33891888492816,0.2566098127728589
1 2 1 2 2 1 0 1,0.0,0.47203775992973585,0.5279622400702642
1 2 1 2 2 1 0 1 2 2,0.5915572047190177,0.4084427952809822,0.0
1 2 1 2 2 1 0 2,0.4265636757948205,0.286258237734928,0.28717808647025145
1 2 2 1 0 1,0.0,0.4203747616430119,0.5796252383569881
1 2 2 1 0 1 2 2,0.6299790684348257,0.37002093156517435,0.0
1 2 2 1 0 2,0.45129602857208423,0.27412156904468354,0.2745824023832323
1 2 2 2 1 0 1,0.0,0.5509171792184999,0.4490828207815001
1 2 2 2 1 0 1 2 2,0.5936519416827523,0.4063480583172478,0.0
1 2 2 2 1 0 2,0.43508722081520496,0.32620092254278293,0.2387118566420121
1 3 1 1 0 1,0.0,0.3793662349910469,0.6206337650089532
1 3 1 1 0 1 2 2,0.5641673988323058,0.43583260116769423,0.0
1 3 1 1 0 2,0.37583803010469585,0.2905823501770988,0.3335796197182053
1 3 1 2 1 0 1,0.0,0.48057116027038893,0.5194288397296111
1 3 1 2 1 0 1 2 2,0.5663602097690813,0.43363979023091875,0.0
1 3 1 2 1 0 2,0.3711475431919098,0.31900280714035034,0.30984964966773987
1 3 1 2 2 1 0 1,0.0,0.43263219786574203,0.567367802134258
1 3 1 2 2 1 0 1 2 2,0.5523356583374198,0.4476643416625801,0.0
1 3 1 2 2 1 0 2,0.3689061591355157,0.2783715045937447,0.35272233627073957
1 3 2 1 0 1,0.0,0.3705042028058794,0.6294957971941206
1 3 2 1 0 1 2 2,0.5922798509719712,0.4077201490280288,0.0
1 3 2 1 0 2,0.4093960347591649,0.28148717527053285,0.3091167899703023
1 3 2 2 1 0 1,0.0,0.47211359353468163,0.5278864064653184
1 3 2 2 1 0 1 2 2,0.5907211536998331,0.40927884630016687,0.0
1 3 2 2 1 0 2,0.4091524603710312,0.32114599112111303,0.26970154850785577
1 4 1 1 0 1,0.0,0.3886073451520259,0.6113926548479741
1 4 1 1 0 1 2 2,0.5421568471728139,0.4578431528271862,0.0
1 4 1 1 0 2,0.35251827098483657,0.30025098622593244,0.34723074278923105
1 4 1 2 1 0 1,0.0,0.47586381653966586,0.5241361834603341
1 4 1 2 1 0 1 2 2,0.5240841015371361,0.47591589846286386,0.0
1 4 1 2 1 0 2,0.37067433087008206,0.32621129375066477,0.3031143753792532
1 4 1 2 2 1 0 1,0.0,0.42460803136465736,0.5753919686353426
1 4 1 2 2 1 0 1 2 2,0.5218793395162524,0.4781206604837475,0.0
1 4 1 2 2 1 0 2,0.35225661708454,0.2916064436201122,0.3561369392953479
1 4 2 1 0 1,0.0,0.37747242329864594,0.6225275767013541
1 4 2 1 0 1 2 2,0.6083407259094618,0.39165927409053825,0.0
1 4 2 1 0 2,0.39784877306673605,0.2866047833381658,0.31554644359509815
1 4 2 2 1 0 1,0.0,0.4790015888896834,0.5209984111103166
1 4 2 2 1 0 1 2 2,0.554554323557312,0.4454456764426879,0.0
1 4 2 2 1 0 2,0.3902141749858856,0.32432839274406433,0.28545743227005005
1 5 1 1 0 1,0.0,0.36747796802798843,0.6325220319720115
1 5 1 1 0 1 2 2,0.6283981781223547,0.37160182187764534,0.0
1 5 1 1 0 2,0.3989296197253239,0.2788514661104361,0.32221891416424003
1 5 1 2 1 0 1,0.0,0.451698813401793,0.548301186598207
1 5 1 2 1 0 1 2 2,0.602380114931836,0.3976198850681641,0.0
1 5 1 2 1 0 2,0.36739327713211045,0.30553575191114857,0.32707097095674104
1 5 1 2 2 1 0 1,0.0,0.41443290171657315,0.5855670982834268
1 5 1 2 2 1 0 1 2 2,0.6011984830637229,0.398801516936277,0.0
1 5 1 2 2 1 0 2,0.3610043418108123,0.27767326600333253,0.36132239218585516
1 5 2 1 0 1,0.0,0.3488018495585986,0.6511981504414014
1 5 2 1 0 1 2 2,0.6730307481146263,0.3269692518853737,0.0
1 5 2 1 0 2,0.4582238358788539,0.2397919225754761,0.30198424154567
1 5 2 2 1 0 1,0.0,0.4506250535124908,0.5493749464875092
1 5 2 2 1 0 1 2 2,0.6242690398194451,0.3757309601805549,0.0
1 5 2 2 1 0 2,0.4159826288212913,0.2909614319182296,0.2930559392604792
2 0 1 1 1 1,0.0,0.35795371017762195,0.6420462898223781
2 0 1 1 1 1 2 2,0.5711429309710238,0.42885706902897625,0.0
2 0 1 1 1 2,0.37771848406968245,0.24343167608129496,0.37884983984902265
2 0 1 2 1 1 1,0.0,0.411537484349903,0.588462515650097
2 0 1 2 1 1 1 2 2,0.5534247837207733,0.4465752162792267,0.0
2 0 1 2 1 1 2,0.34875020384788513,0.24431651830673218,0.4069332778453827
2 0 1 2 2 1 1 1,0.0,0.3634933495479686,0.6365066504520315
2 0 1 2 2 1 1 1 2 2,0.5629540306444817,0.4370459693555183,0.0
2 0 1 2 2 1 1 2,0.358463664100657,0.23404824036216018,0.40748809553718285
2 0 2 1 1 1,0.0,0.35179148609366984,0.6482085139063302
2 0 2 1 1 1 2 2,0.5990583839230935,0.4009416160769065,0.0
2 0 2 1 1 2,0.4169502258300781,0.23211604356765747,0.3509337306022644
2 0 2 2 1 1 1,0.0,0.4309592445075639,0.5690407554924362
2 0 2 2 1 1 1 2 2,0.5726818047600661,0.4273181952399338,0.0
2 0 2 2 1 1 2,0.38440213063974354,0.25699880036700967,0.3585990689932468
2 1 1 1 0 1,0.0,0.4170985474118393,0.5829014525881606
2 1 1 1 0 1 2 2,0.5768743832903831,0.42312561670961685,0.0
2 1 1 1 0 2,0.4039061367511749,0.27797871828079224,0.31811514496803284
2 1 1 2 1 0 1,0.0,0.5200919363110248,0.4799080636889752
2 1 1 2 1 0 1 2 2,0.5775342244895665,0.42246577551043346,0.0
2 1 1 2 1 0 2,0.39836111664772034,0.3216634690761566,0.27997541427612305
2 1 1 2 2 1 0 1,0.0,0.4723143421208955,0.5276856578791045
2 1 1 2 2 1 0 1 2 2,0.5544190982390428,0.44558090176095727,0.0
2 1 1 2 2 1 0 2,0.4060128629207611,0.28349927067756653,0.31048786640167236
2 1 2 1 0 1,0.0,0.4179982659509934,0.5820017340490067
2 1 2 1 0 1 2 2,0.6229226367834272,0.3770773632165728,0.0
2 1 2 1 0 2,0.45908495783805847,0.26470014452934265,0.2762148976325989
2 1 2 2 1 0 1,0.0,0.5201238801436734,0.47987611985632656
2 1 2 2 1 0 1 2 2,0.6044263333034494,0.3955736666965506,0.0
2 1 2 2 1 0 2,0.445258577591904,0.31243485399173015,0.24230656841636583
